Rainfall_24h_mm,Rainfall_3Day_mm,Rainfall_7Day_mm,Slope_Angle_deg,Elevation_m,Aspect_deg,Soil_Saturation,Vegetation_Cover,NDVI_Index,Distance_to_Water_m,Distance_to_Road_m,Temperature_C,Humidity_percent,Clay_Content_pct,Sand_Content_pct,Silt_Content_pct,Soil_Erosion_Rate_t_ha_yr,Pore_Water_Pressure_kPa,Soil_Moisture_Content,Earthquake_Activity,Landslide
88.651229,151.265619,438.222745,46.457387,293.841286,37.207457,0.564172,0.461982,0.346294,230.866754,354.522003,22.733591,100.0,18.069081,40.331836,40.073716,2.150778,128.595612,0.23072,2.332399,0
272.838096,307.53813,475.610409,20.681732,1279.878487,109.771992,0.487855,0.518347,0.714157,105.412654,544.725583,30.017478,100.0,24.303522,42.218016,34.135523,17.89606,126.942354,0.337365,1.411021,0
38.533166,49.904176,75.621025,23.427578,462.080023,6.245215,0.1,0.530624,0.612645,73.793021,377.687988,14.992529,81.630608,22.720783,10.0,60.0,8.299354,46.970712,0.1,0.214202,0
152.384679,270.727645,361.17894,51.513467,656.788813,163.670944,0.291121,0.931625,0.9,19.602588,159.009621,10.23299,100.0,50.674669,36.815361,14.654342,7.600749,86.783382,0.157125,0.065435,1
70.874989,305.372616,410.046382,33.603955,900.523593,154.594828,0.511834,0.453571,0.489615,5.0,192.204715,19.773569,100.0,33.622,39.126662,23.077451,6.070084,131.56446,0.257903,0.168946,1
6.871169,220.265288,371.732135,51.350258,960.612092,264.357695,0.383898,0.609553,0.596543,704.677591,278.444055,23.402844,100.0,16.780889,25.925583,57.808983,5.962144,88.504052,0.182434,0.124648,0
39.641222,141.414041,304.805924,29.551422,100.0,60.162101,0.348064,0.613781,0.583604,106.189602,111.832343,22.519353,100.0,34.791575,51.874381,9.141695,0.0,60.931205,0.25091,2.567486,0
137.593294,327.103374,785.0353,57.413634,784.597067,227.338005,0.828643,0.517288,0.550233,120.546845,120.709343,19.439991,100.0,19.603782,64.796172,19.106105,6.052088,166.660921,0.400347,0.510242,1
132.27697,484.772414,675.260539,40.793702,1297.615109,110.409911,0.787152,0.848488,0.752113,359.467782,166.686798,34.040125,100.0,35.130048,42.675093,21.40715,7.751647,186.81072,0.374227,0.904118,0
34.55418,110.160068,349.607874,11.374438,710.830983,137.489931,0.319284,0.462734,0.268415,19.366714,354.759426,31.527693,100.0,17.268971,18.466164,60.0,8.731768,87.28493,0.18759,0.180344,0
111.623294,249.390392,422.005666,53.680114,787.634123,258.94327,0.51787,0.10552,0.190895,42.958505,985.845873,8.008529,100.0,15.149139,33.781086,53.554681,5.407582,141.256015,0.292126,0.059144,1
58.264723,295.740711,502.923656,31.909585,981.203025,25.757297,0.68863,0.642143,0.567989,257.996389,48.919939,19.961524,100.0,39.84866,22.757719,38.015703,4.387793,176.414118,0.313016,0.317616,0
86.03464,121.771518,359.450925,12.790143,837.019784,123.40184,0.548331,0.467784,0.299158,166.416633,194.528677,26.314219,100.0,25.085309,69.533473,5.397371,8.251382,91.838308,0.312732,0.993881,1
158.552263,197.189146,562.70601,13.397957,384.742249,140.876363,0.525218,0.768663,0.652891,125.946879,404.622556,25.952602,100.0,45.839723,28.696621,23.668188,9.086472,103.064755,0.27606,2.202775,0
35.886036,298.159472,658.344892,42.814366,881.826938,257.669752,0.689081,0.478623,0.533747,164.446549,62.127295,19.145416,100.0,10.0,40.056358,49.326188,11.052502,146.111688,0.290416,0.639371,0
46.192757,239.231383,297.860853,7.605488,1397.036585,71.720789,0.428257,0.659164,0.685418,424.901193,581.372393,31.94965,100.0,38.357073,54.81409,5.0,6.145511,112.886554,0.226415,0.576002,0
160.655443,218.811883,326.547636,20.762657,374.412026,341.068678,0.379581,0.31879,0.457396,322.990755,680.37409,18.516984,100.0,26.587695,23.893928,46.503707,8.296899,97.532967,0.250982,1.247691,0
253.442054,297.526976,448.202098,12.688317,712.759055,359.194303,0.456052,0.595603,0.6412,146.852077,237.758623,23.83141,100.0,40.07532,25.7509,35.204963,10.082512,128.69219,0.245582,0.231892,0
125.399032,165.047114,507.485404,29.259259,209.184338,294.807651,0.358317,0.294828,0.338002,186.552369,337.632668,23.537919,100.0,27.36675,56.903987,11.714027,11.928365,95.536767,0.162981,0.865115,0
81.920684,197.630576,420.900111,27.789457,1370.690975,107.896501,0.371257,0.361547,0.324945,56.977705,246.047286,25.45722,100.0,38.722036,56.399853,5.0,3.00048,105.982134,0.30987,1.592007,0
124.552248,183.626938,346.507102,33.703204,853.820897,238.991995,0.324998,0.310099,0.400997,194.016419,118.722852,20.546498,100.0,28.948504,21.977963,49.767825,10.03489,65.16166,0.171637,0.011379,1
39.44091,99.519182,172.031081,20.379998,474.900183,29.933291,0.120089,0.855482,0.849707,180.174895,102.696882,26.90947,100.0,33.073031,21.2515,46.709426,2.183955,49.455675,0.124273,0.632872,0
67.614275,107.420891,410.140789,6.762397,946.1328,313.660554,0.45957,0.159512,0.142846,210.16565,31.480872,18.977304,100.0,46.426045,46.585815,5.0,2.224076,102.437815,0.238423,1.025092,0
13.542068,117.78231,493.734567,38.791236,298.199893,185.757434,0.60633,0.382609,0.419878,105.018945,414.368289,25.999519,100.0,32.634502,46.453227,18.919901,5.477705,125.821696,0.395335,1.602249,0
40.259278,75.971163,169.856808,25.55449,383.252234,63.5181,0.202456,0.875805,0.808737,105.916759,325.998519,20.552178,100.0,25.114972,28.356319,48.990268,4.340161,57.394839,0.144627,0.394575,0
90.210242,242.169424,288.176633,40.823425,169.933235,117.869961,0.12458,0.597968,0.634131,195.812624,105.764752,32.356848,100.0,21.488914,41.883258,38.363773,4.362878,87.244949,0.166093,0.083537,0
75.695545,293.529283,473.533278,10.976683,366.610381,288.267388,0.490666,0.784012,0.757975,127.745347,297.158646,22.519283,100.0,37.371764,19.751496,43.006837,3.548862,123.182145,0.295273,1.838387,0
4.117565,123.461615,306.626752,5.757755,1578.668792,313.281636,0.388031,0.561233,0.665155,381.363551,403.492562,25.035808,100.0,44.35624,45.662419,8.405189,1.817971,73.352955,0.157294,0.410976,0
52.576336,245.013794,688.17303,18.656184,533.440834,187.096819,0.705584,0.760989,0.823268,1117.728046,79.160817,30.518108,100.0,39.35713,41.394811,18.664484,6.341538,133.163614,0.407545,0.637057,0
74.476145,164.337176,286.518403,30.110103,1133.112561,172.91214,0.271426,0.585007,0.508183,5.0,39.60955,25.268032,100.0,51.168372,11.075479,38.896149,5.545783,68.875482,0.183583,0.486119,0
76.792751,129.50158,236.542122,26.673959,481.84929,270.264509,0.180561,0.368204,0.501885,120.180126,23.625091,28.818996,100.0,35.245924,31.62199,32.017694,6.965411,42.785137,0.144187,0.178099,0
17.176506,93.367311,197.24167,49.566641,1279.766873,297.428264,0.356295,0.460313,0.400101,255.11425,8.917854,16.769102,100.0,25.824743,32.389978,43.297096,6.869689,108.861793,0.221609,0.456166,0
113.219602,138.286209,215.225302,25.78107,386.959,275.344852,0.318114,0.369788,0.395985,32.100322,69.030223,27.314504,100.0,47.007489,47.525213,8.312987,3.854452,103.820656,0.299417,0.705438,0
229.100529,291.718324,457.42099,34.174265,919.613964,138.394098,0.420685,0.33788,0.500432,144.241766,432.489383,22.798971,100.0,17.186019,21.002955,60.0,11.069748,103.850426,0.227835,0.015306,1
123.504547,210.183526,524.586193,37.643358,926.425655,231.093274,0.39578,0.61519,0.650775,101.920264,18.349229,29.140803,100.0,23.133776,55.205548,23.347688,0.0,106.721675,0.22945,0.089895,0
67.65384,168.747561,491.823575,6.200727,2063.902668,308.649567,0.540311,0.440589,0.381853,180.744165,326.009009,26.896827,100.0,32.857984,38.338254,27.237342,11.349872,113.011493,0.310064,0.45222,0
193.945022,390.353604,470.26786,33.332336,1215.212644,54.633828,0.409973,0.842947,0.658397,41.225459,313.721137,27.146255,100.0,20.7384,54.245063,23.938691,17.372701,117.025204,0.237361,0.306598,0
39.543968,282.773457,634.388383,23.965719,603.547993,139.729207,0.677499,0.833268,0.684016,79.859264,129.107469,28.214662,100.0,37.941797,15.569875,48.258966,4.979033,139.844712,0.374974,0.533917,0
102.459979,218.428828,410.87621,28.170407,1242.524482,20.382798,0.465028,0.356156,0.430596,296.19388,306.755493,30.168079,100.0,27.248976,41.903236,36.668839,3.5667,120.130745,0.264688,0.203188,0
61.86707,104.487817,139.788463,10.515807,1969.087235,147.195823,0.426511,0.694254,0.630324,439.863471,419.802237,11.624497,92.994475,43.635995,40.248527,15.47473,5.763676,91.754104,0.287112,0.170392,0
195.45298,237.701689,529.521025,48.055131,100.0,278.02155,0.542303,0.262174,0.297999,140.312776,633.773737,19.342652,100.0,37.37614,40.786431,28.978451,4.499414,119.231749,0.302615,0.068189,0
26.843242,90.356845,453.89081,56.832234,478.758979,70.93024,0.685883,0.615124,0.664038,5.0,27.694159,23.893453,100.0,52.840975,43.08704,5.0,11.626818,125.680503,0.328832,0.166274,0
26.776911,82.053482,210.094641,6.224785,781.55122,195.079374,0.286772,0.894041,0.813563,20.533356,114.56822,16.951686,100.0,12.58641,41.925286,48.662908,4.724424,87.22078,0.234622,0.409677,0
163.302183,281.080023,470.648186,38.075502,691.455886,13.170864,0.433358,0.453289,0.435116,24.286005,120.537783,22.568026,100.0,37.196284,10.0,55.918374,5.458518,100.079764,0.27223,0.301171,1
96.911165,141.509918,303.235164,47.011424,733.621651,323.153997,0.252202,0.491948,0.473471,59.02068,361.869442,25.190808,100.0,33.454639,64.168982,6.130902,2.475078,62.905614,0.161449,0.562912,0
172.84439,419.985708,621.430509,20.664417,247.883867,295.20169,0.540513,0.265156,0.399348,9.751101,56.901881,33.490969,100.0,33.342588,27.473698,38.087992,0.0,132.976939,0.234971,5.277505,0
29.481323,205.807984,364.066745,48.315557,1601.978027,188.787309,0.452365,0.570541,0.647844,498.261049,19.127658,28.347662,100.0,27.4113,28.447138,45.693972,7.434175,119.349226,0.249132,0.735077,0
34.999313,236.144667,451.162765,39.779528,188.695701,254.083319,0.496404,0.260923,0.332975,107.521735,528.468509,28.335502,100.0,35.592661,38.904037,26.052223,0.0,142.565706,0.315264,0.231869,0
84.371856,145.587771,169.741711,56.103945,799.893595,37.409819,0.1,0.703428,0.662414,244.210507,40.675467,24.325395,100.0,10.319575,45.569707,43.669401,5.942347,39.153161,0.1,0.453606,0
14.233634,58.817717,182.982219,58.955265,1422.915296,304.275419,0.357551,0.309267,0.250716,205.990976,728.276402,13.641648,100.0,10.0,16.83142,60.0,5.83601,101.203785,0.19806,0.444312,0
79.80939,138.274864,309.651134,7.329036,884.907571,257.494151,0.510894,0.939596,0.800761,460.197157,192.359629,19.664884,100.0,22.853635,14.033879,58.987692,1.889025,127.809453,0.256283,0.305996,0
45.552378,152.054738,422.244641,29.471577,410.302917,43.188263,0.274029,0.336146,0.411433,211.447794,195.573226,14.221566,100.0,10.0,61.563451,28.228823,0.0,61.208056,0.227882,1.211033,0
61.563601,160.07826,184.570234,35.084328,225.662172,353.048143,0.358087,0.567365,0.42663,268.020751,205.49848,27.382861,100.0,36.215691,32.417829,30.137841,5.675451,93.000597,0.150741,0.092868,0
112.711172,343.747742,708.418641,13.070878,785.000402,8.11096,0.870465,0.415913,0.436735,160.712527,496.478033,24.609713,100.0,20.983541,42.737845,35.598494,5.329677,168.251346,0.436567,0.711944,0
117.087598,375.871096,566.33551,23.495721,521.485217,226.263911,0.401779,0.750145,0.743823,434.87997,97.498691,25.269305,100.0,31.11535,21.696412,43.548545,5.535702,112.62034,0.187974,0.015936,1
221.168967,331.781899,677.816974,59.32061,1002.615546,61.831799,0.629418,0.608421,0.617772,102.810179,644.13732,27.022092,100.0,35.064653,63.758567,5.0,18.044761,125.985119,0.30286,0.263423,1
145.856686,176.772144,411.877762,5.892675,199.274426,258.932754,0.365141,0.556116,0.535841,432.50829,627.816922,21.208888,100.0,30.071482,51.309956,19.477156,13.1484,85.916164,0.250956,0.135748,0
7.164531,87.19601,509.8338,29.887936,1306.517868,25.346251,0.630748,0.585474,0.529695,46.69815,194.61269,16.190701,100.0,39.073022,29.028287,29.216744,3.075821,119.181137,0.377586,0.994097,0
29.10646,485.783887,730.76345,51.346004,957.774762,29.196318,0.67968,0.623321,0.540317,917.963338,193.926241,21.396006,100.0,26.55762,62.519084,11.895116,9.216117,155.964926,0.376834,0.039361,0
31.596088,64.134262,112.920345,22.814569,994.918197,167.865027,0.150526,0.690869,0.710421,334.522901,163.742709,26.742402,87.872861,31.04023,48.650811,20.654015,2.024548,55.06602,0.105771,0.529614,0
135.199377,256.316075,534.805427,31.388918,1620.538389,357.843408,0.596711,0.755834,0.748735,129.147051,521.457939,13.736999,100.0,26.120773,50.981226,21.871482,1.115391,152.124798,0.243198,0.049751,1
199.419137,257.591302,460.815589,58.792516,681.102251,99.545846,0.647655,0.251608,0.324496,491.803831,0.6737,25.200294,100.0,42.010673,52.156978,7.576826,12.148929,150.62175,0.401906,0.689495,1
19.849123,349.03043,467.267028,31.118226,537.091653,220.510138,0.491012,0.724751,0.670526,28.817413,362.616163,16.789773,100.0,17.000642,32.040167,53.871133,0.0,109.18622,0.189285,0.788325,0
137.7197,266.445217,475.676103,12.200672,626.118186,186.695667,0.457251,0.399972,0.378689,22.168934,754.939855,27.549178,100.0,35.834972,66.855672,5.0,10.165722,133.63575,0.326722,0.140165,1
67.761412,126.401069,375.182966,7.844682,803.736715,303.163059,0.39047,0.702106,0.764281,350.806901,321.202807,16.344518,100.0,48.600168,66.057016,5.0,3.530764,93.922402,0.265973,1.018844,0
60.090285,131.352892,348.244064,56.997911,854.517553,103.892259,0.461822,0.41805,0.517522,29.121749,237.583037,28.709657,100.0,36.91652,66.670975,5.0,5.747248,89.893664,0.286632,0.056896,0
38.971482,56.59098,116.251578,19.619518,484.651132,199.779977,0.1,0.433479,0.420615,49.633901,173.387495,15.618321,72.240036,25.120403,10.0,60.0,0.0,37.746515,0.153287,0.525234,0
53.213493,173.060117,621.164724,32.723515,100.0,342.224465,0.626346,0.768439,0.663917,691.244091,60.876645,18.306515,100.0,35.387722,38.610156,22.395737,5.073489,150.249889,0.255061,0.577485,0
80.119663,202.527717,507.382228,9.988597,619.5355,119.730891,0.437501,0.665214,0.538321,45.237485,9.205631,28.063771,100.0,24.494692,43.818986,33.794715,2.645337,105.455387,0.217842,1.320268,0
43.256539,75.380653,257.677431,28.301032,1079.912833,158.186009,0.198726,0.796515,0.9,5.0,101.796419,22.946337,100.0,43.673603,32.955065,21.784782,0.0,48.757666,0.244476,0.025939,0
93.244434,243.85868,394.345639,56.155804,968.129153,319.972793,0.240726,0.834456,0.759698,162.8672,891.750637,12.20016,100.0,36.715264,38.195455,26.633056,6.841976,78.535843,0.102617,0.416765,0
60.312925,316.84059,747.176873,32.632715,1499.777235,119.699589,0.683601,0.678758,0.614959,553.236973,547.281365,28.242005,100.0,33.51452,37.54594,24.968557,5.240294,133.345646,0.397357,1.575001,0
54.810135,93.498405,309.025183,58.412433,1877.743272,137.042555,0.470544,0.49819,0.387401,205.228373,1.532051,11.298251,100.0,47.220126,59.567167,5.0,8.84329,87.435202,0.335414,0.244225,0
106.986125,255.301838,318.197765,19.23596,1279.666886,109.482771,0.17213,0.231814,0.19377,121.993073,121.690709,22.933253,100.0,32.488103,57.370273,10.162693,3.414856,80.469694,0.1,0.99038,0
86.246638,237.101642,668.636381,32.749988,1591.260321,291.431295,0.722613,0.081189,0.107939,367.250325,10.734136,36.4443,100.0,15.640159,43.618966,43.170106,5.504552,149.507975,0.381378,3.725363,0
4.479239,115.521645,249.905963,52.274194,1283.387146,334.939309,0.247537,0.294915,0.232041,489.442493,147.179737,24.488712,100.0,32.374839,45.126373,17.291591,3.435002,62.983753,0.261445,2.305861,0
96.351807,212.677651,275.012929,29.65388,1754.949628,227.195597,0.227421,0.466628,0.672776,136.988679,129.341687,21.909305,100.0,28.633713,38.525134,28.950091,4.093116,74.767333,0.258335,0.620871,0
82.502386,151.709899,370.17509,20.371806,1825.426817,224.506847,0.449036,0.683711,0.763036,50.494153,227.311743,23.567082,100.0,31.390775,70.218692,5.0,3.470283,113.560246,0.135228,0.133244,0
152.618777,169.52431,282.519639,52.051145,1375.582585,140.401303,0.471198,0.237464,0.307025,344.766522,75.477666,17.446875,100.0,37.156398,44.136605,18.415229,9.982692,147.102704,0.299465,0.003141,1
85.123753,211.812694,381.419281,26.443921,1253.190073,4.49415,0.574006,0.180751,0.234566,150.839063,261.280121,25.035367,100.0,39.379106,66.020982,5.0,4.07514,83.182146,0.297567,0.872008,1
50.664133,225.209794,466.753415,34.189781,797.383914,62.617536,0.52511,0.469625,0.591231,92.437459,616.106295,37.012199,100.0,19.759313,53.656363,27.793399,3.85493,120.123139,0.333019,0.095441,0
37.607722,84.741679,95.144078,58.708989,879.33136,53.077808,0.173844,0.664416,0.709565,175.065051,106.472473,21.447991,71.531669,31.89934,47.556858,19.021614,10.493927,49.239446,0.167596,1.018909,0
11.401787,70.550038,271.095231,15.256581,731.081334,41.717521,0.369586,0.485753,0.530044,160.818394,23.552475,19.132877,100.0,29.516194,13.808381,54.542771,2.995726,101.230443,0.216414,2.62291,0
66.96981,120.627981,495.316231,21.577035,1210.625805,235.457034,0.768715,0.683002,0.704083,274.158435,40.209186,26.844394,100.0,34.030254,57.824996,13.106716,8.157579,145.02099,0.457985,0.337535,0
31.946416,165.102433,232.614413,6.708828,539.825981,49.085623,0.268454,0.593138,0.570431,323.04923,55.859734,28.46763,100.0,36.284285,10.49655,51.8382,0.0,69.216196,0.187995,1.164699,0
169.328985,289.910003,309.561835,26.551074,804.446895,30.828223,0.476621,0.596654,0.696753,208.678698,5.081408,24.62293,100.0,30.94289,35.061207,28.013431,14.097637,115.93245,0.348129,1.221882,0
69.359648,119.04794,430.648485,16.010089,100.0,137.729342,0.406814,0.622661,0.658883,24.235574,253.960793,22.145254,100.0,18.287719,16.25317,60.0,5.566386,114.02661,0.261742,1.779925,1
23.78901,120.439378,314.667373,42.401921,1761.544947,89.648159,0.284404,0.858532,0.865853,204.677327,286.484871,27.330322,100.0,30.675232,53.766679,13.143653,4.520251,47.59687,0.130298,0.451942,0
7.857157,106.850125,367.459955,14.97268,789.762709,52.509796,0.589231,0.209644,0.357957,573.554113,42.959135,15.201797,100.0,44.518495,31.579581,16.772408,5.73432,122.717544,0.31298,0.095204,0
12.214552,140.463405,276.115914,42.114701,1127.790219,52.606035,0.334964,0.224759,0.230652,38.576784,175.940793,21.069063,100.0,19.441399,48.60545,33.918945,11.151311,90.075084,0.281027,0.035263,0
90.295943,165.39508,379.686673,19.491149,1628.893347,92.234054,0.44519,0.557673,0.538575,452.817168,87.289715,10.130057,100.0,46.670657,10.0,47.066219,1.676519,127.669079,0.192167,0.211921,0
183.23981,390.600982,825.179824,24.536981,1050.146719,193.265915,0.856098,0.648193,0.587549,357.319694,363.390396,23.354839,100.0,13.108626,52.469103,35.443892,0.0,168.280041,0.395432,0.318642,0
105.106678,234.524347,497.648678,24.187336,1622.171851,272.914416,0.433736,0.588182,0.693773,315.493379,229.724133,22.718864,100.0,33.882124,51.508164,14.048317,6.693796,99.626926,0.105838,0.374552,0
61.411078,266.417521,340.669365,44.421346,279.131094,306.999592,0.345742,0.678246,0.690373,154.849088,523.653345,30.305992,100.0,24.909804,21.712943,51.969506,0.0,105.272896,0.157948,0.36175,0
256.88892,384.046339,739.364788,30.658009,2098.688295,270.510426,0.664255,0.443974,0.344792,9.951856,35.36105,18.876461,100.0,31.437128,29.396448,38.530353,6.005186,152.027543,0.24916,1.39715,1
122.659654,257.572774,432.687065,24.871439,1443.555099,226.156773,0.501002,0.0,0.024326,250.946366,101.133239,30.230897,100.0,39.676207,59.56036,5.0,14.532076,96.269452,0.197655,0.204302,0
85.739358,112.566713,140.130176,51.89425,1004.601246,326.744848,0.255774,0.688477,0.689018,121.697891,128.255303,22.742519,100.0,41.9734,42.557313,9.134623,2.843032,83.191872,0.234458,0.61549,1
49.461274,169.912114,268.226054,36.457284,1612.539666,187.105249,0.267941,0.181375,0.303176,202.991135,88.7116,27.836829,100.0,45.733756,51.754994,5.0,0.0,77.484009,0.15319,0.319366,0
189.953793,284.961703,366.989277,16.760695,315.682557,228.008463,0.614718,0.729601,0.763963,254.249318,209.778715,28.630446,100.0,14.591295,10.0,60.0,10.231246,127.858799,0.2727,0.462719,0
53.69154,272.783756,442.057448,54.50502,755.692561,148.183398,0.473011,0.551685,0.616085,154.536961,34.082495,24.287364,100.0,21.963877,35.499946,38.473186,9.656055,102.096708,0.20892,0.382921,0
31.837048,230.991595,592.64987,23.845766,1622.125198,117.858312,0.614031,0.531417,0.501475,148.870349,394.677863,25.647295,100.0,25.315281,54.60319,22.780891,9.475848,139.85239,0.329591,1.070737,0
63.614408,297.672003,600.168752,7.143866,100.0,119.416241,0.744493,0.153448,0.177067,138.762165,164.885904,20.546501,100.0,23.324646,26.480043,54.96514,0.0,142.15048,0.426342,1.204512,0
74.475564,134.770454,250.987803,32.203012,1180.228887,53.394221,0.225847,0.462881,0.56501,124.380094,1500.0,31.192142,100.0,36.283284,27.769386,34.15535,4.31127,73.170465,0.191442,1.739825,0
130.5776,230.724132,477.578428,11.816593,1166.08808,286.775154,0.453854,0.457927,0.336069,85.612391,384.208489,40.0,100.0,40.347639,37.996129,17.537338,8.226022,155.644688,0.28011,0.109681,0
31.118955,279.619692,407.932909,18.115654,1884.612908,19.93251,0.475293,0.664408,0.650164,35.185354,38.272153,15.251202,100.0,11.167982,25.886489,60.0,1.767542,100.958742,0.302067,0.596159,0
36.914213,95.968801,245.325078,46.091098,108.52229,242.886688,0.160961,0.391727,0.31278,368.134757,885.763103,24.409424,100.0,19.575944,60.961203,20.464099,11.111142,79.208793,0.147295,0.072323,0
38.774087,258.810755,485.015159,12.19135,1704.815529,311.205669,0.488518,0.0,0.013452,67.608332,259.27615,22.267951,100.0,29.745175,49.742821,27.922212,1.450443,137.622639,0.166936,0.985245,0
60.844364,265.382552,332.669373,49.381932,620.264628,179.074205,0.587857,0.291158,0.322611,488.017431,25.929025,26.679277,100.0,31.472399,38.121173,28.031416,5.23228,125.93847,0.345387,0.231376,1
24.317212,122.094684,280.852706,56.529901,676.49527,25.272281,0.521623,0.449327,0.369399,209.38787,405.760809,14.327796,100.0,48.956519,71.901807,5.0,4.664833,105.423118,0.250163,0.224828,0
167.868999,457.128226,617.485899,38.359266,288.997807,154.230286,0.714585,0.451225,0.511223,433.194385,32.771362,17.669015,100.0,18.000707,36.348469,45.27477,13.02124,165.279294,0.240139,0.569319,1
12.377912,222.670793,328.531913,44.069756,356.073981,123.561577,0.497527,0.62049,0.620896,358.085534,82.28067,34.356229,100.0,25.551378,46.282664,28.516821,6.420272,122.016757,0.282085,0.00296,0
193.837901,229.930936,474.346906,44.247264,1101.761174,354.794155,0.552533,0.515566,0.520803,33.035798,218.855313,32.786666,100.0,45.879236,23.622467,30.423249,7.9338,126.73239,0.37725,2.844059,1
121.159666,382.372765,628.171834,59.604438,343.834043,248.855473,0.590795,0.274733,0.463769,156.022053,200.461391,14.39111,100.0,25.8569,37.672061,31.444498,5.460847,141.063395,0.351864,0.782872,0
29.274103,127.236119,215.19679,23.784604,1270.142167,259.68953,0.447275,0.71827,0.723771,291.043812,31.394932,35.827683,100.0,39.504085,49.424036,7.370722,4.375283,89.21835,0.161784,0.494025,0
56.767189,189.760257,255.018891,13.95711,568.516977,185.697691,0.221884,0.142915,0.176424,485.291368,40.886466,19.53933,100.0,26.327507,48.886074,27.197372,5.395957,61.255745,0.153499,1.208352,0
34.050856,167.511445,343.927478,33.554198,293.483097,255.389132,0.489185,0.316303,0.329574,136.583293,55.659104,29.022935,100.0,28.585958,23.829989,51.424051,5.644428,122.643411,0.219178,0.34014,0
122.720008,278.64982,374.253266,34.32874,636.095427,260.125552,0.367196,0.628548,0.686107,33.331002,32.635023,23.347655,100.0,37.735277,17.483334,40.775039,7.005448,88.253853,0.145054,0.108474,1
179.754568,431.721352,568.880255,14.785187,1068.353596,23.889197,0.538651,0.424566,0.527678,59.306462,73.248756,25.574242,100.0,28.456755,39.561644,35.620614,8.204548,134.391372,0.262344,0.087745,1
300.0,431.765408,440.827347,38.721018,761.323369,80.138349,0.528569,0.360864,0.425947,222.981378,180.361225,24.946,100.0,23.290633,44.597682,25.126538,9.163596,153.810663,0.257009,0.439989,1
100.056572,193.151215,352.430268,5.77686,917.105059,4.66832,0.602963,0.857858,0.9,112.559665,269.516069,29.810992,100.0,39.179477,10.0,51.596681,5.093339,123.388384,0.23357,0.502956,0
12.802428,61.207576,203.077992,56.021762,1248.103731,183.530666,0.415482,0.699712,0.651157,116.669222,691.630652,21.061401,100.0,21.529032,72.82239,5.0,5.148912,77.641826,0.20513,0.081271,0
27.073241,99.015637,168.493687,19.551585,1441.210726,315.287948,0.277096,0.610536,0.655322,5.0,83.91064,35.346135,100.0,39.752547,43.267102,18.020037,0.0,65.384542,0.163842,0.103092,0
96.263103,297.302292,588.816309,7.175811,744.952346,219.439632,0.606781,0.55618,0.547387,499.127286,119.620127,30.817271,100.0,27.579389,10.0,58.321267,4.56109,168.308278,0.243908,0.193901,0
58.868905,288.447413,427.84789,10.953719,377.888992,180.07471,0.541818,0.38522,0.36913,421.610997,371.934524,22.03871,100.0,21.38375,44.996232,36.018534,3.840987,115.08397,0.179259,0.594475,0
119.906893,198.24628,389.491302,18.213692,938.047239,333.347705,0.567584,0.41944,0.462711,197.071488,141.165882,24.460544,100.0,40.730166,12.46538,45.833825,0.631324,142.976671,0.238087,3.253247,0
86.950161,263.375888,545.197213,20.064839,1135.324793,61.998664,0.387362,0.145368,0.067655,267.804215,465.150933,24.949468,100.0,26.592486,21.810772,49.246609,8.752732,95.098319,0.133706,1.457972,0
29.705504,97.000842,351.556546,6.80455,169.637347,26.857551,0.386122,0.58603,0.616034,348.91773,519.744064,21.783746,100.0,29.280211,45.650131,23.655369,0.90569,93.230777,0.231211,0.066873,0
51.166946,72.216109,126.738268,20.364515,454.695851,330.230065,0.102484,0.558109,0.602996,78.216807,327.141543,22.203799,100.0,10.0,18.073779,60.0,4.372993,34.36148,0.115308,0.150954,0
124.244848,155.513835,352.874754,15.611796,540.406552,325.001432,0.378076,0.952525,0.864135,194.774282,249.504732,29.041703,100.0,18.53693,22.994976,58.231319,2.689441,105.404983,0.275257,0.214847,0
90.854374,303.895776,408.4554,25.824151,796.088906,245.870095,0.321397,0.75453,0.743572,296.696212,366.973266,27.76926,100.0,44.160668,51.846047,5.0,4.90485,78.504602,0.1,2.137896,0
120.913061,143.098103,486.905247,26.184226,519.483048,88.552498,0.333263,0.478303,0.669643,12.042575,73.034991,20.993191,100.0,33.523177,36.420968,32.08771,14.942811,71.597746,0.262644,1.161528,0
18.328151,184.840882,677.459428,23.645426,1253.520363,349.115049,0.543915,0.461056,0.67376,652.218483,161.085782,24.630488,100.0,44.071966,30.947872,22.771228,5.524042,110.242967,0.207934,0.777043,0
31.786584,156.615095,528.932896,23.035814,100.0,275.524687,0.494242,0.797144,0.669669,48.821954,500.7911,18.163552,100.0,30.397081,35.448192,32.217398,2.915145,114.033815,0.248926,0.636579,0
159.22903,380.800295,668.357816,9.93522,110.140651,242.60205,0.726759,0.448221,0.441589,94.911886,68.591389,34.417874,100.0,32.306369,65.405579,10.010652,1.430007,167.289883,0.317431,2.170668,1
19.15128,134.62014,305.166282,6.386272,733.055594,80.248077,0.278001,0.743936,0.757846,115.196352,78.180787,28.757942,100.0,49.770824,51.669984,5.0,0.956218,48.918712,0.109587,0.305529,0
115.596111,260.894325,564.058033,16.116287,812.173598,184.712102,0.492879,0.626542,0.804024,35.786381,67.723195,23.62701,100.0,36.156813,16.023571,41.371266,3.595157,104.132458,0.265582,1.243009,1
